slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
cyan-03-1.994-+9,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.994-+9.png,images_balanced/cyan-03-1.994-+9.png,images_balanced/cyan-03-1.994-+9.png,cyan,"(0, 255, 255)",1.994,round,3,thin,9,0.994,1.0,0.909,22,14,2,8,0,2,16,round,thin,False
cyan-04-1.513-+7,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-1.513-+7.png,images_balanced/cyan-04-1.513-+7.png,images_balanced/cyan-04-1.513-+7.png,cyan,"(0, 255, 255)",1.513,round,4,thin,7,0.513,0.8,0.919,22,14,2,8,0,2,16,round,thin,False
cyan-03-1.858-+8,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.858-+8.png,images_balanced/cyan-03-1.858-+8.png,images_balanced/cyan-03-1.858-+8.png,cyan,"(0, 255, 255)",1.858,round,3,thin,8,0.858,1.0,0.929,22,14,2,8,0,2,16,round,thin,False
cyan-03-1.993-+6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.993-+6.png,images_balanced/cyan-03-1.993-+6.png,images_balanced/cyan-03-1.993-+6.png,cyan,"(0, 255, 255)",1.993,round,3,thin,6,0.993,1.0,0.939,22,14,2,8,0,2,16,round,thin,False
cyan-03-1.992-+7,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.992-+7.png,images_balanced/cyan-03-1.992-+7.png,images_balanced/cyan-03-1.992-+7.png,cyan,"(0, 255, 255)",1.992,round,3,thin,7,0.992,1.0,0.949,22,14,2,8,0,2,16,round,thin,False
cyan-04-2.000-+9,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-2.000-+9.png,images_balanced/cyan-04-2.000-+9.png,images_balanced/cyan-04-2.000-+9.png,cyan,"(0, 255, 255)",2.0,round,4,thin,9,1.0,0.8,0.96,22,14,2,8,0,2,16,round,thin,False
cyan-03-1.971-+7,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.971-+7.png,images_balanced/cyan-03-1.971-+7.png,images_balanced/cyan-03-1.971-+7.png,cyan,"(0, 255, 255)",1.971,round,3,thin,7,0.971,1.0,0.97,22,14,2,8,0,2,16,round,thin,False
cyan-04-1.999-+8,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-1.999-+8.png,images_balanced/cyan-04-1.999-+8.png,images_balanced/cyan-04-1.999-+8.png,cyan,"(0, 255, 255)",1.999,round,4,thin,8,0.999,0.8,0.98,22,14,2,8,0,2,16,round,thin,False
cyan-03-1.991-+9,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.991-+9.png,images_balanced/cyan-03-1.991-+9.png,images_balanced/cyan-03-1.991-+9.png,cyan,"(0, 255, 255)",1.991,round,3,thin,9,0.991,1.0,0.99,22,14,2,8,0,2,16,round,thin,False
cyan-06-1.430-+9,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-1.430-+9.png,images_balanced/cyan-06-1.430-+9.png,images_balanced/cyan-06-1.430-+9.png,cyan,"(0, 255, 255)",1.43,round,6,thin,9,0.43,0.4,1.0,22,14,2,8,0,2,16,round,thin,False
cyan-09-1.091-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.091-+5.png,images_balanced/cyan-09-1.091-+5.png,images_balanced/cyan-09-1.091-+5.png,cyan,"(0, 255, 255)",1.091,neutral,9,neutral,5,0.0,0.0,0.0,22,14,2,8,0,2,16,round,thick,True
cyan-08-1.014-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.014-+3.png,images_balanced/cyan-08-1.014-+3.png,images_balanced/cyan-08-1.014-+3.png,cyan,"(0, 255, 255)",1.014,neutral,8,neutral,3,0.0,0.0,0.01,22,14,2,8,0,2,16,round,thick,True
cyan-10-0.867-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-0.867-+4.png,images_balanced/cyan-10-0.867-+4.png,images_balanced/cyan-10-0.867-+4.png,cyan,"(0, 255, 255)",0.867,neutral,10,neutral,4,0.0,0.0,0.02,22,14,2,8,0,2,16,round,thick,True
cyan-07-1.382-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.382-+4.png,images_balanced/cyan-07-1.382-+4.png,images_balanced/cyan-07-1.382-+4.png,cyan,"(0, 255, 255)",1.382,neutral,7,neutral,4,0.0,0.0,0.03,22,14,2,8,0,2,16,round,thick,True
cyan-08-0.869-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.869-+5.png,images_balanced/cyan-08-0.869-+5.png,images_balanced/cyan-08-0.869-+5.png,cyan,"(0, 255, 255)",0.869,neutral,8,neutral,5,0.0,0.0,0.04,22,14,2,8,0,2,16,round,thick,True
cyan-09-0.869-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-0.869-+3.png,images_balanced/cyan-09-0.869-+3.png,images_balanced/cyan-09-0.869-+3.png,cyan,"(0, 255, 255)",0.869,neutral,9,neutral,3,0.0,0.0,0.051,22,14,2,8,0,2,16,round,thick,True
cyan-08-1.264-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.264-+5.png,images_balanced/cyan-08-1.264-+5.png,images_balanced/cyan-08-1.264-+5.png,cyan,"(0, 255, 255)",1.264,neutral,8,neutral,5,0.0,0.0,0.061,22,14,2,8,0,2,16,round,thick,True
cyan-07-1.047-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.047-+4.png,images_balanced/cyan-07-1.047-+4.png,images_balanced/cyan-07-1.047-+4.png,cyan,"(0, 255, 255)",1.047,neutral,7,neutral,4,0.0,0.0,0.071,22,14,2,8,0,2,16,round,thick,True
cyan-10-1.104-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-1.104-+3.png,images_balanced/cyan-10-1.104-+3.png,images_balanced/cyan-10-1.104-+3.png,cyan,"(0, 255, 255)",1.104,neutral,10,neutral,3,0.0,0.0,0.081,22,14,2,8,0,2,16,round,thick,True
cyan-07-1.137-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.137-+4.png,images_balanced/cyan-07-1.137-+4.png,images_balanced/cyan-07-1.137-+4.png,cyan,"(0, 255, 255)",1.137,neutral,7,neutral,4,0.0,0.0,0.091,22,14,2,8,0,2,16,round,thick,True
cyan-09-1.047-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.047-+4.png,images_balanced/cyan-09-1.047-+4.png,images_balanced/cyan-09-1.047-+4.png,cyan,"(0, 255, 255)",1.047,neutral,9,neutral,4,0.0,0.0,0.101,22,14,2,8,0,2,16,round,thick,True
cyan-06-0.956-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-0.956-+5.png,images_balanced/cyan-06-0.956-+5.png,images_balanced/cyan-06-0.956-+5.png,cyan,"(0, 255, 255)",0.956,neutral,6,neutral,5,0.0,0.0,0.111,22,14,2,8,0,2,16,round,thick,True
cyan-09-0.931-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-0.931-+4.png,images_balanced/cyan-09-0.931-+4.png,images_balanced/cyan-09-0.931-+4.png,cyan,"(0, 255, 255)",0.931,neutral,9,neutral,4,0.0,0.0,0.121,22,14,2,8,0,2,16,round,thick,True
cyan-07-1.069-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.069-+5.png,images_balanced/cyan-07-1.069-+5.png,images_balanced/cyan-07-1.069-+5.png,cyan,"(0, 255, 255)",1.069,neutral,7,neutral,5,0.0,0.0,0.131,22,14,2,8,0,2,16,round,thick,True
cyan-09-0.924-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-0.924-+5.png,images_balanced/cyan-09-0.924-+5.png,images_balanced/cyan-09-0.924-+5.png,cyan,"(0, 255, 255)",0.924,neutral,9,neutral,5,0.0,0.0,0.141,22,14,2,8,0,2,16,round,thick,True
cyan-08-0.998-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.998-+5.png,images_balanced/cyan-08-0.998-+5.png,images_balanced/cyan-08-0.998-+5.png,cyan,"(0, 255, 255)",0.998,neutral,8,neutral,5,0.0,0.0,0.152,22,14,2,8,0,2,16,round,thick,True
cyan-08-0.813-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.813-+4.png,images_balanced/cyan-08-0.813-+4.png,images_balanced/cyan-08-0.813-+4.png,cyan,"(0, 255, 255)",0.813,neutral,8,neutral,4,0.0,0.0,0.162,22,14,2,8,0,2,16,round,thick,True
cyan-09-1.347-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.347-+3.png,images_balanced/cyan-09-1.347-+3.png,images_balanced/cyan-09-1.347-+3.png,cyan,"(0, 255, 255)",1.347,neutral,9,neutral,3,0.0,0.0,0.172,22,14,2,8,0,2,16,round,thick,True
cyan-08-1.193-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.193-+5.png,images_balanced/cyan-08-1.193-+5.png,images_balanced/cyan-08-1.193-+5.png,cyan,"(0, 255, 255)",1.193,neutral,8,neutral,5,0.0,0.0,0.182,22,14,2,8,0,2,16,round,thick,True
cyan-07-0.919-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.919-+4.png,images_balanced/cyan-07-0.919-+4.png,images_balanced/cyan-07-0.919-+4.png,cyan,"(0, 255, 255)",0.919,neutral,7,neutral,4,0.0,0.0,0.192,22,14,2,8,0,2,16,round,thick,True
cyan-07-1.316-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.316-+4.png,images_balanced/cyan-07-1.316-+4.png,images_balanced/cyan-07-1.316-+4.png,cyan,"(0, 255, 255)",1.316,neutral,7,neutral,4,0.0,0.0,0.202,22,14,2,8,0,2,16,round,thick,True
cyan-07-0.999-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.999-+3.png,images_balanced/cyan-07-0.999-+3.png,images_balanced/cyan-07-0.999-+3.png,cyan,"(0, 255, 255)",0.999,neutral,7,neutral,3,0.0,0.0,0.212,22,14,2,8,0,2,16,round,thick,True
cyan-06-1.364-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-1.364-+5.png,images_balanced/cyan-06-1.364-+5.png,images_balanced/cyan-06-1.364-+5.png,cyan,"(0, 255, 255)",1.364,neutral,6,neutral,5,0.0,0.0,0.222,22,14,2,8,0,2,16,round,thick,True
cyan-08-0.862-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.862-+3.png,images_balanced/cyan-08-0.862-+3.png,images_balanced/cyan-08-0.862-+3.png,cyan,"(0, 255, 255)",0.862,neutral,8,neutral,3,0.0,0.0,0.232,22,14,2,8,0,2,16,round,thick,True
cyan-07-0.894-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.894-+5.png,images_balanced/cyan-07-0.894-+5.png,images_balanced/cyan-07-0.894-+5.png,cyan,"(0, 255, 255)",0.894,neutral,7,neutral,5,0.0,0.0,0.242,22,14,2,8,0,2,16,round,thick,True
cyan-14-1.982-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.982-+2.png,images_balanced/cyan-14-1.982-+2.png,images_balanced/cyan-14-1.982-+2.png,cyan,"(0, 255, 255)",1.982,round,14,thick,2,0.982,1.0,0.253,22,14,2,8,0,2,16,round,thick,False
cyan-11-1.997-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-11-1.997-+1.png,images_balanced/cyan-11-1.997-+1.png,images_balanced/cyan-11-1.997-+1.png,cyan,"(0, 255, 255)",1.997,round,11,thick,1,0.997,0.5,0.263,22,14,2,8,0,2,16,round,thick,False
cyan-12-1.001-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-1.001-+1.png,images_balanced/cyan-12-1.001-+1.png,images_balanced/cyan-12-1.001-+1.png,cyan,"(0, 255, 255)",1.001,neutral,12,thick,1,0.0,0.667,0.273,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.058-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.058-+0.png,images_balanced/cyan-13-1.058-+0.png,images_balanced/cyan-13-1.058-+0.png,cyan,"(0, 255, 255)",1.058,neutral,13,thick,0,0.0,0.833,0.283,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.498-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.498-+2.png,images_balanced/cyan-14-1.498-+2.png,images_balanced/cyan-14-1.498-+2.png,cyan,"(0, 255, 255)",1.498,round,14,thick,2,0.498,1.0,0.293,22,14,2,8,0,2,16,round,thick,False
cyan-11-1.922-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-11-1.922-+2.png,images_balanced/cyan-11-1.922-+2.png,images_balanced/cyan-11-1.922-+2.png,cyan,"(0, 255, 255)",1.922,round,11,thick,2,0.922,0.5,0.303,22,14,2,8,0,2,16,round,thick,False
cyan-08-1.999-+8,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.999-+8.png,images_balanced/cyan-08-1.999-+8.png,images_balanced/cyan-08-1.999-+8.png,cyan,"(0, 255, 255)",1.999,round,8,thin,8,0.999,0.0,0.313,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.922-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.922-+3.png,images_balanced/cyan-14-1.922-+3.png,images_balanced/cyan-14-1.922-+3.png,cyan,"(0, 255, 255)",1.922,round,14,thick,3,0.922,1.0,0.323,22,14,2,8,0,2,16,round,thick,False
cyan-12-1.978-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-1.978-+1.png,images_balanced/cyan-12-1.978-+1.png,images_balanced/cyan-12-1.978-+1.png,cyan,"(0, 255, 255)",1.978,round,12,thick,1,0.978,0.667,0.333,22,14,2,8,0,2,16,round,thick,False
cyan-11-1.021-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-11-1.021-+2.png,images_balanced/cyan-11-1.021-+2.png,images_balanced/cyan-11-1.021-+2.png,cyan,"(0, 255, 255)",1.021,neutral,11,thick,2,0.0,0.5,0.343,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.913-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.913-+2.png,images_balanced/cyan-13-1.913-+2.png,images_balanced/cyan-13-1.913-+2.png,cyan,"(0, 255, 255)",1.913,round,13,thick,2,0.913,0.833,0.354,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.917-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.917-+3.png,images_balanced/cyan-13-1.917-+3.png,images_balanced/cyan-13-1.917-+3.png,cyan,"(0, 255, 255)",1.917,round,13,thick,3,0.917,0.833,0.364,22,14,2,8,0,2,16,round,thick,False
cyan-12-1.998-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-1.998-+1.png,images_balanced/cyan-12-1.998-+1.png,images_balanced/cyan-12-1.998-+1.png,cyan,"(0, 255, 255)",1.998,round,12,thick,1,0.998,0.667,0.374,22,14,2,8,0,2,16,round,thick,False
cyan-09-1.993-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.993-+1.png,images_balanced/cyan-09-1.993-+1.png,images_balanced/cyan-09-1.993-+1.png,cyan,"(0, 255, 255)",1.993,round,9,thick,1,0.993,0.167,0.384,22,14,2,8,0,2,16,round,thick,False
cyan-10-0.977-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-0.977-+5.png,images_balanced/cyan-10-0.977-+5.png,images_balanced/cyan-10-0.977-+5.png,cyan,"(0, 255, 255)",0.977,neutral,10,neutral,5,0.0,0.0,0.394,22,14,2,8,0,2,16,round,thick,True
cyan-14-1.581-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.581-+2.png,images_balanced/cyan-14-1.581-+2.png,images_balanced/cyan-14-1.581-+2.png,cyan,"(0, 255, 255)",1.581,round,14,thick,2,0.581,1.0,0.404,22,14,2,8,0,2,16,round,thick,False
cyan-10-1.617-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-1.617-+2.png,images_balanced/cyan-10-1.617-+2.png,images_balanced/cyan-10-1.617-+2.png,cyan,"(0, 255, 255)",1.617,round,10,thick,2,0.617,0.333,0.414,22,14,2,8,0,2,16,round,thick,False
cyan-10-1.808-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-1.808-+3.png,images_balanced/cyan-10-1.808-+3.png,images_balanced/cyan-10-1.808-+3.png,cyan,"(0, 255, 255)",1.808,round,10,thick,3,0.808,0.333,0.424,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.845-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.845-+1.png,images_balanced/cyan-13-1.845-+1.png,images_balanced/cyan-13-1.845-+1.png,cyan,"(0, 255, 255)",1.845,round,13,thick,1,0.845,0.833,0.434,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.991-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.991-+3.png,images_balanced/cyan-13-1.991-+3.png,images_balanced/cyan-13-1.991-+3.png,cyan,"(0, 255, 255)",1.991,round,13,thick,3,0.991,0.833,0.444,22,14,2,8,0,2,16,round,thick,False
cyan-11-1.627-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-11-1.627-+2.png,images_balanced/cyan-11-1.627-+2.png,images_balanced/cyan-11-1.627-+2.png,cyan,"(0, 255, 255)",1.627,round,11,thick,2,0.627,0.5,0.455,22,14,2,8,0,2,16,round,thick,False
cyan-11-1.960-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-11-1.960-+3.png,images_balanced/cyan-11-1.960-+3.png,images_balanced/cyan-11-1.960-+3.png,cyan,"(0, 255, 255)",1.96,round,11,thick,3,0.96,0.5,0.465,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.997-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.997-+1.png,images_balanced/cyan-13-1.997-+1.png,images_balanced/cyan-13-1.997-+1.png,cyan,"(0, 255, 255)",1.997,round,13,thick,1,0.997,0.833,0.475,22,14,2,8,0,2,16,round,thick,False
cyan-12-1.904-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-1.904-+2.png,images_balanced/cyan-12-1.904-+2.png,images_balanced/cyan-12-1.904-+2.png,cyan,"(0, 255, 255)",1.904,round,12,thick,2,0.904,0.667,0.485,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.090-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.090-+1.png,images_balanced/cyan-14-1.090-+1.png,images_balanced/cyan-14-1.090-+1.png,cyan,"(0, 255, 255)",1.09,neutral,14,thick,1,0.0,1.0,0.495,22,14,2,8,0,2,16,round,thick,False
cyan-12-1.119-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-1.119-+1.png,images_balanced/cyan-12-1.119-+1.png,images_balanced/cyan-12-1.119-+1.png,cyan,"(0, 255, 255)",1.119,neutral,12,thick,1,0.0,0.667,0.505,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.807-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.807-+1.png,images_balanced/cyan-14-1.807-+1.png,images_balanced/cyan-14-1.807-+1.png,cyan,"(0, 255, 255)",1.807,round,14,thick,1,0.807,1.0,0.515,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.006-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.006-+1.png,images_balanced/cyan-14-1.006-+1.png,images_balanced/cyan-14-1.006-+1.png,cyan,"(0, 255, 255)",1.006,neutral,14,thick,1,0.0,1.0,0.525,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.822-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.822-+2.png,images_balanced/cyan-13-1.822-+2.png,images_balanced/cyan-13-1.822-+2.png,cyan,"(0, 255, 255)",1.822,round,13,thick,2,0.822,0.833,0.535,22,14,2,8,0,2,16,round,thick,False
cyan-10-1.678-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-1.678-+1.png,images_balanced/cyan-10-1.678-+1.png,images_balanced/cyan-10-1.678-+1.png,cyan,"(0, 255, 255)",1.678,round,10,thick,1,0.678,0.333,0.545,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.477-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.477-+1.png,images_balanced/cyan-14-1.477-+1.png,images_balanced/cyan-14-1.477-+1.png,cyan,"(0, 255, 255)",1.477,round,14,thick,1,0.477,1.0,0.556,22,14,2,8,0,2,16,round,thick,False
cyan-08-0.896-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.896-+5.png,images_balanced/cyan-08-0.896-+5.png,images_balanced/cyan-08-0.896-+5.png,cyan,"(0, 255, 255)",0.896,neutral,8,neutral,5,0.0,0.0,0.566,22,14,2,8,0,2,16,round,thick,True
cyan-13-1.047--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.047--1.png,images_balanced/cyan-13-1.047--1.png,images_balanced/cyan-13-1.047--1.png,cyan,"(0, 255, 255)",1.047,neutral,13,thick,-1,0.0,0.833,0.576,22,14,2,8,0,2,16,round,thick,False
cyan-14-0.992-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-0.992-+1.png,images_balanced/cyan-14-0.992-+1.png,images_balanced/cyan-14-0.992-+1.png,cyan,"(0, 255, 255)",0.992,neutral,14,thick,1,0.0,1.0,0.586,22,14,2,8,0,2,16,round,thick,False
cyan-12-1.995-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-1.995-+1.png,images_balanced/cyan-12-1.995-+1.png,images_balanced/cyan-12-1.995-+1.png,cyan,"(0, 255, 255)",1.995,round,12,thick,1,0.995,0.667,0.596,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.281-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.281-+2.png,images_balanced/cyan-14-1.281-+2.png,images_balanced/cyan-14-1.281-+2.png,cyan,"(0, 255, 255)",1.281,round,14,thick,2,0.281,1.0,0.606,22,14,2,8,0,2,16,round,thick,False
cyan-09-1.613-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.613-+4.png,images_balanced/cyan-09-1.613-+4.png,images_balanced/cyan-09-1.613-+4.png,cyan,"(0, 255, 255)",1.613,round,9,thick,4,0.613,0.167,0.616,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.998-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.998-+3.png,images_balanced/cyan-13-1.998-+3.png,images_balanced/cyan-13-1.998-+3.png,cyan,"(0, 255, 255)",1.998,round,13,thick,3,0.998,0.833,0.626,22,14,2,8,0,2,16,round,thick,False
cyan-13-1.999-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-1.999-+3.png,images_balanced/cyan-13-1.999-+3.png,images_balanced/cyan-13-1.999-+3.png,cyan,"(0, 255, 255)",1.999,round,13,thick,3,0.999,0.833,0.636,22,14,2,8,0,2,16,round,thick,False
cyan-14-1.621-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.621-+2.png,images_balanced/cyan-14-1.621-+2.png,images_balanced/cyan-14-1.621-+2.png,cyan,"(0, 255, 255)",1.621,round,14,thick,2,0.621,1.0,0.646,22,14,2,8,0,2,16,round,thick,False
cyan-10-1.543-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-1.543-+3.png,images_balanced/cyan-10-1.543-+3.png,images_balanced/cyan-10-1.543-+3.png,cyan,"(0, 255, 255)",1.543,round,10,thick,3,0.543,0.333,0.657,22,14,2,8,0,2,16,round,thick,False
