slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
magenta-03-0.946--5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.946--5.png,images_balanced/magenta-03-0.946--5.png,images_balanced/magenta-03-0.946--5.png,magenta,"(255, 0, 255)",0.946,neutral,3,thin,-5,0.0,1.0,0.485,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.351-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.351-+2.png,images_balanced/magenta-03-0.351-+2.png,images_balanced/magenta-03-0.351-+2.png,magenta,"(255, 0, 255)",0.351,flat,3,thin,2,0.811,1.0,0.495,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.209-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.209-+0.png,images_balanced/magenta-03-0.209-+0.png,images_balanced/magenta-03-0.209-+0.png,magenta,"(255, 0, 255)",0.209,flat,3,thin,0,0.989,1.0,0.505,22,14,2,8,0,2,16,flat,thin,False
magenta-08-0.260-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-0.260-+2.png,images_balanced/magenta-08-0.260-+2.png,images_balanced/magenta-08-0.260-+2.png,magenta,"(255, 0, 255)",0.26,flat,8,thin,2,0.925,0.0,0.515,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.204-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.204-+0.png,images_balanced/magenta-03-0.204-+0.png,images_balanced/magenta-03-0.204-+0.png,magenta,"(255, 0, 255)",0.204,flat,3,thin,0,0.995,1.0,0.525,22,14,2,8,0,2,16,flat,thin,False
magenta-07-0.304--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-0.304--1.png,images_balanced/magenta-07-0.304--1.png,images_balanced/magenta-07-0.304--1.png,magenta,"(255, 0, 255)",0.304,flat,7,thin,-1,0.87,0.2,0.535,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.550--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.550--1.png,images_balanced/magenta-03-0.550--1.png,images_balanced/magenta-03-0.550--1.png,magenta,"(255, 0, 255)",0.55,flat,3,thin,-1,0.562,1.0,0.545,22,14,2,8,0,2,16,flat,thin,False
magenta-06-0.202-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-06-0.202-+1.png,images_balanced/magenta-06-0.202-+1.png,images_balanced/magenta-06-0.202-+1.png,magenta,"(255, 0, 255)",0.202,flat,6,thin,1,0.997,0.4,0.556,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.383-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.383-+1.png,images_balanced/magenta-03-0.383-+1.png,images_balanced/magenta-03-0.383-+1.png,magenta,"(255, 0, 255)",0.383,flat,3,thin,1,0.771,1.0,0.566,22,14,2,8,0,2,16,flat,thin,False
magenta-05-0.201-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-05-0.201-+2.png,images_balanced/magenta-05-0.201-+2.png,images_balanced/magenta-05-0.201-+2.png,magenta,"(255, 0, 255)",0.201,flat,5,thin,2,0.999,0.6,0.576,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.932--4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.932--4.png,images_balanced/magenta-03-0.932--4.png,images_balanced/magenta-03-0.932--4.png,magenta,"(255, 0, 255)",0.932,neutral,3,thin,-4,0.0,1.0,0.586,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.331-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.331-+2.png,images_balanced/magenta-03-0.331-+2.png,images_balanced/magenta-03-0.331-+2.png,magenta,"(255, 0, 255)",0.331,flat,3,thin,2,0.836,1.0,0.596,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.273-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.273-+1.png,images_balanced/magenta-03-0.273-+1.png,images_balanced/magenta-03-0.273-+1.png,magenta,"(255, 0, 255)",0.273,flat,3,thin,1,0.909,1.0,0.606,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.598-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.598-+1.png,images_balanced/magenta-03-0.598-+1.png,images_balanced/magenta-03-0.598-+1.png,magenta,"(255, 0, 255)",0.598,flat,3,thin,1,0.502,1.0,0.616,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.201-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.201-+1.png,images_balanced/magenta-03-0.201-+1.png,images_balanced/magenta-03-0.201-+1.png,magenta,"(255, 0, 255)",0.201,flat,3,thin,1,0.999,1.0,0.626,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.741-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.741-+1.png,images_balanced/magenta-03-0.741-+1.png,images_balanced/magenta-03-0.741-+1.png,magenta,"(255, 0, 255)",0.741,flat,3,thin,1,0.324,1.0,0.636,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.968--5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.968--5.png,images_balanced/magenta-03-0.968--5.png,images_balanced/magenta-03-0.968--5.png,magenta,"(255, 0, 255)",0.968,neutral,3,thin,-5,0.0,1.0,0.646,22,14,2,8,0,2,16,flat,thin,False
magenta-06-1.026--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-06-1.026--6.png,images_balanced/magenta-06-1.026--6.png,images_balanced/magenta-06-1.026--6.png,magenta,"(255, 0, 255)",1.026,neutral,6,neutral,-6,0.0,0.0,0.657,22,14,2,8,0,2,16,flat,thin,True
magenta-04-0.266--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.266--1.png,images_balanced/magenta-04-0.266--1.png,images_balanced/magenta-04-0.266--1.png,magenta,"(255, 0, 255)",0.266,flat,4,thin,-1,0.917,0.8,0.667,22,14,2,8,0,2,16,flat,thin,False
magenta-04-0.308-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.308-+1.png,images_balanced/magenta-04-0.308-+1.png,images_balanced/magenta-04-0.308-+1.png,magenta,"(255, 0, 255)",0.308,flat,4,thin,1,0.865,0.8,0.677,22,14,2,8,0,2,16,flat,thin,False
magenta-07-0.360-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-0.360-+2.png,images_balanced/magenta-07-0.360-+2.png,images_balanced/magenta-07-0.360-+2.png,magenta,"(255, 0, 255)",0.36,flat,7,thin,2,0.8,0.2,0.687,22,14,2,8,0,2,16,flat,thin,False
magenta-04-0.301-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.301-+1.png,images_balanced/magenta-04-0.301-+1.png,images_balanced/magenta-04-0.301-+1.png,magenta,"(255, 0, 255)",0.301,flat,4,thin,1,0.874,0.8,0.697,22,14,2,8,0,2,16,flat,thin,False
magenta-04-0.630-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.630-+1.png,images_balanced/magenta-04-0.630-+1.png,images_balanced/magenta-04-0.630-+1.png,magenta,"(255, 0, 255)",0.63,flat,4,thin,1,0.462,0.8,0.707,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.270-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.270-+0.png,images_balanced/magenta-03-0.270-+0.png,images_balanced/magenta-03-0.270-+0.png,magenta,"(255, 0, 255)",0.27,flat,3,thin,0,0.912,1.0,0.717,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.208-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.208-+0.png,images_balanced/magenta-03-0.208-+0.png,images_balanced/magenta-03-0.208-+0.png,magenta,"(255, 0, 255)",0.208,flat,3,thin,0,0.99,1.0,0.727,22,14,2,8,0,2,16,flat,thin,False
magenta-08-0.210-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-0.210-+0.png,images_balanced/magenta-08-0.210-+0.png,images_balanced/magenta-08-0.210-+0.png,magenta,"(255, 0, 255)",0.21,flat,8,thin,0,0.987,0.0,0.737,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.878-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.878-+1.png,images_balanced/magenta-03-0.878-+1.png,images_balanced/magenta-03-0.878-+1.png,magenta,"(255, 0, 255)",0.878,flat,3,thin,1,0.152,1.0,0.747,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.200-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.200-+3.png,images_balanced/magenta-03-0.200-+3.png,images_balanced/magenta-03-0.200-+3.png,magenta,"(255, 0, 255)",0.2,flat,3,thin,3,1.0,1.0,0.758,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.515-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.515-+2.png,images_balanced/magenta-03-0.515-+2.png,images_balanced/magenta-03-0.515-+2.png,magenta,"(255, 0, 255)",0.515,flat,3,thin,2,0.606,1.0,0.768,22,14,2,8,0,2,16,flat,thin,False
magenta-04-0.752-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.752-+0.png,images_balanced/magenta-04-0.752-+0.png,images_balanced/magenta-04-0.752-+0.png,magenta,"(255, 0, 255)",0.752,flat,4,thin,0,0.31,0.8,0.778,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.527-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.527-+0.png,images_balanced/magenta-03-0.527-+0.png,images_balanced/magenta-03-0.527-+0.png,magenta,"(255, 0, 255)",0.527,flat,3,thin,0,0.591,1.0,0.788,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.255-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.255-+2.png,images_balanced/magenta-03-0.255-+2.png,images_balanced/magenta-03-0.255-+2.png,magenta,"(255, 0, 255)",0.255,flat,3,thin,2,0.931,1.0,0.798,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.203-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.203-+1.png,images_balanced/magenta-03-0.203-+1.png,images_balanced/magenta-03-0.203-+1.png,magenta,"(255, 0, 255)",0.203,flat,3,thin,1,0.996,1.0,0.808,22,14,2,8,0,2,16,flat,thin,False
magenta-05-0.980--5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-05-0.980--5.png,images_balanced/magenta-05-0.980--5.png,images_balanced/magenta-05-0.980--5.png,magenta,"(255, 0, 255)",0.98,neutral,5,thin,-5,0.0,0.6,0.818,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.205--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.205--1.png,images_balanced/magenta-03-0.205--1.png,images_balanced/magenta-03-0.205--1.png,magenta,"(255, 0, 255)",0.205,flat,3,thin,-1,0.994,1.0,0.828,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.969--5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.969--5.png,images_balanced/magenta-03-0.969--5.png,images_balanced/magenta-03-0.969--5.png,magenta,"(255, 0, 255)",0.969,neutral,3,thin,-5,0.0,1.0,0.838,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.212-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.212-+0.png,images_balanced/magenta-03-0.212-+0.png,images_balanced/magenta-03-0.212-+0.png,magenta,"(255, 0, 255)",0.212,flat,3,thin,0,0.985,1.0,0.848,22,14,2,8,0,2,16,flat,thin,False
magenta-06-0.200-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-06-0.200-+1.png,images_balanced/magenta-06-0.200-+1.png,images_balanced/magenta-06-0.200-+1.png,magenta,"(255, 0, 255)",0.2,flat,6,thin,1,1.0,0.4,0.859,22,14,2,8,0,2,16,flat,thin,False
magenta-05-0.202-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-05-0.202-+2.png,images_balanced/magenta-05-0.202-+2.png,images_balanced/magenta-05-0.202-+2.png,magenta,"(255, 0, 255)",0.202,flat,5,thin,2,0.997,0.6,0.869,22,14,2,8,0,2,16,flat,thin,False
magenta-07-0.848--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-0.848--7.png,images_balanced/magenta-07-0.848--7.png,images_balanced/magenta-07-0.848--7.png,magenta,"(255, 0, 255)",0.848,neutral,7,neutral,-7,0.0,0.0,0.879,22,14,2,8,0,2,16,flat,thin,True
magenta-05-0.226-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-05-0.226-+0.png,images_balanced/magenta-05-0.226-+0.png,images_balanced/magenta-05-0.226-+0.png,magenta,"(255, 0, 255)",0.226,flat,5,thin,0,0.967,0.6,0.889,22,14,2,8,0,2,16,flat,thin,False
magenta-04-0.411-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.411-+0.png,images_balanced/magenta-04-0.411-+0.png,images_balanced/magenta-04-0.411-+0.png,magenta,"(255, 0, 255)",0.411,flat,4,thin,0,0.736,0.8,0.899,22,14,2,8,0,2,16,flat,thin,False
magenta-04-0.882--5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.882--5.png,images_balanced/magenta-04-0.882--5.png,images_balanced/magenta-04-0.882--5.png,magenta,"(255, 0, 255)",0.882,neutral,4,thin,-5,0.0,0.8,0.909,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.206-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.206-+2.png,images_balanced/magenta-03-0.206-+2.png,images_balanced/magenta-03-0.206-+2.png,magenta,"(255, 0, 255)",0.206,flat,3,thin,2,0.992,1.0,0.919,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.472-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.472-+1.png,images_balanced/magenta-03-0.472-+1.png,images_balanced/magenta-03-0.472-+1.png,magenta,"(255, 0, 255)",0.472,flat,3,thin,1,0.66,1.0,0.929,22,14,2,8,0,2,16,flat,thin,False
magenta-04-1.004--5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-1.004--5.png,images_balanced/magenta-04-1.004--5.png,images_balanced/magenta-04-1.004--5.png,magenta,"(255, 0, 255)",1.004,neutral,4,thin,-5,0.0,0.8,0.939,22,14,2,8,0,2,16,flat,thin,False
magenta-05-0.214-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-05-0.214-+0.png,images_balanced/magenta-05-0.214-+0.png,images_balanced/magenta-05-0.214-+0.png,magenta,"(255, 0, 255)",0.214,flat,5,thin,0,0.982,0.6,0.949,22,14,2,8,0,2,16,flat,thin,False
magenta-08-0.416-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-0.416-+1.png,images_balanced/magenta-08-0.416-+1.png,images_balanced/magenta-08-0.416-+1.png,magenta,"(255, 0, 255)",0.416,flat,8,thin,1,0.73,0.0,0.96,22,14,2,8,0,2,16,flat,thin,False
magenta-04-0.276-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-04-0.276-+0.png,images_balanced/magenta-04-0.276-+0.png,images_balanced/magenta-04-0.276-+0.png,magenta,"(255, 0, 255)",0.276,flat,4,thin,0,0.905,0.8,0.97,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.210--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.210--1.png,images_balanced/magenta-03-0.210--1.png,images_balanced/magenta-03-0.210--1.png,magenta,"(255, 0, 255)",0.21,flat,3,thin,-1,0.987,1.0,0.98,22,14,2,8,0,2,16,flat,thin,False
magenta-07-0.204--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-0.204--1.png,images_balanced/magenta-07-0.204--1.png,images_balanced/magenta-07-0.204--1.png,magenta,"(255, 0, 255)",0.204,flat,7,thin,-1,0.995,0.2,0.99,22,14,2,8,0,2,16,flat,thin,False
magenta-03-0.339-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-03-0.339-+3.png,images_balanced/magenta-03-0.339-+3.png,images_balanced/magenta-03-0.339-+3.png,magenta,"(255, 0, 255)",0.339,flat,3,thin,3,0.826,1.0,1.0,22,14,2,8,0,2,16,flat,thin,False
magenta-09-1.303--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.303--6.png,images_balanced/magenta-09-1.303--6.png,images_balanced/magenta-09-1.303--6.png,magenta,"(255, 0, 255)",1.303,neutral,9,neutral,-6,0.0,0.0,0.0,22,14,2,8,0,2,16,flat,thick,True
magenta-10-1.342--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-10-1.342--6.png,images_balanced/magenta-10-1.342--6.png,images_balanced/magenta-10-1.342--6.png,magenta,"(255, 0, 255)",1.342,neutral,10,neutral,-6,0.0,0.0,0.01,22,14,2,8,0,2,16,flat,thick,True
magenta-06-1.279--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-06-1.279--7.png,images_balanced/magenta-06-1.279--7.png,images_balanced/magenta-06-1.279--7.png,magenta,"(255, 0, 255)",1.279,neutral,6,neutral,-7,0.0,0.0,0.02,22,14,2,8,0,2,16,flat,thick,True
magenta-10-0.922--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-10-0.922--7.png,images_balanced/magenta-10-0.922--7.png,images_balanced/magenta-10-0.922--7.png,magenta,"(255, 0, 255)",0.922,neutral,10,neutral,-7,0.0,0.0,0.03,22,14,2,8,0,2,16,flat,thick,True
magenta-08-1.239--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-1.239--7.png,images_balanced/magenta-08-1.239--7.png,images_balanced/magenta-08-1.239--7.png,magenta,"(255, 0, 255)",1.239,neutral,8,neutral,-7,0.0,0.0,0.04,22,14,2,8,0,2,16,flat,thick,True
magenta-09-1.351--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.351--7.png,images_balanced/magenta-09-1.351--7.png,images_balanced/magenta-09-1.351--7.png,magenta,"(255, 0, 255)",1.351,neutral,9,neutral,-7,0.0,0.0,0.051,22,14,2,8,0,2,16,flat,thick,True
magenta-08-1.334--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-1.334--8.png,images_balanced/magenta-08-1.334--8.png,images_balanced/magenta-08-1.334--8.png,magenta,"(255, 0, 255)",1.334,neutral,8,neutral,-8,0.0,0.0,0.061,22,14,2,8,0,2,16,flat,thick,True
magenta-09-1.396--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.396--7.png,images_balanced/magenta-09-1.396--7.png,images_balanced/magenta-09-1.396--7.png,magenta,"(255, 0, 255)",1.396,neutral,9,neutral,-7,0.0,0.0,0.071,22,14,2,8,0,2,16,flat,thick,True
magenta-09-1.282--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.282--6.png,images_balanced/magenta-09-1.282--6.png,images_balanced/magenta-09-1.282--6.png,magenta,"(255, 0, 255)",1.282,neutral,9,neutral,-6,0.0,0.0,0.081,22,14,2,8,0,2,16,flat,thick,True
magenta-07-0.845--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-0.845--7.png,images_balanced/magenta-07-0.845--7.png,images_balanced/magenta-07-0.845--7.png,magenta,"(255, 0, 255)",0.845,neutral,7,neutral,-7,0.0,0.0,0.091,22,14,2,8,0,2,16,flat,thick,True
magenta-09-1.072--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.072--8.png,images_balanced/magenta-09-1.072--8.png,images_balanced/magenta-09-1.072--8.png,magenta,"(255, 0, 255)",1.072,neutral,9,neutral,-8,0.0,0.0,0.101,22,14,2,8,0,2,16,flat,thick,True
magenta-07-1.224--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-1.224--7.png,images_balanced/magenta-07-1.224--7.png,images_balanced/magenta-07-1.224--7.png,magenta,"(255, 0, 255)",1.224,neutral,7,neutral,-7,0.0,0.0,0.111,22,14,2,8,0,2,16,flat,thick,True
magenta-09-0.860--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-0.860--7.png,images_balanced/magenta-09-0.860--7.png,images_balanced/magenta-09-0.860--7.png,magenta,"(255, 0, 255)",0.86,neutral,9,neutral,-7,0.0,0.0,0.121,22,14,2,8,0,2,16,flat,thick,True
magenta-08-0.914--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-0.914--8.png,images_balanced/magenta-08-0.914--8.png,images_balanced/magenta-08-0.914--8.png,magenta,"(255, 0, 255)",0.914,neutral,8,neutral,-8,0.0,0.0,0.131,22,14,2,8,0,2,16,flat,thick,True
magenta-09-1.370--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.370--8.png,images_balanced/magenta-09-1.370--8.png,images_balanced/magenta-09-1.370--8.png,magenta,"(255, 0, 255)",1.37,neutral,9,neutral,-8,0.0,0.0,0.141,22,14,2,8,0,2,16,flat,thick,True
magenta-09-1.152--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.152--6.png,images_balanced/magenta-09-1.152--6.png,images_balanced/magenta-09-1.152--6.png,magenta,"(255, 0, 255)",1.152,neutral,9,neutral,-6,0.0,0.0,0.152,22,14,2,8,0,2,16,flat,thick,True
magenta-08-0.917--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-0.917--8.png,images_balanced/magenta-08-0.917--8.png,images_balanced/magenta-08-0.917--8.png,magenta,"(255, 0, 255)",0.917,neutral,8,neutral,-8,0.0,0.0,0.162,22,14,2,8,0,2,16,flat,thick,True
magenta-07-1.240--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-1.240--6.png,images_balanced/magenta-07-1.240--6.png,images_balanced/magenta-07-1.240--6.png,magenta,"(255, 0, 255)",1.24,neutral,7,neutral,-6,0.0,0.0,0.172,22,14,2,8,0,2,16,flat,thick,True
magenta-10-1.326--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-10-1.326--6.png,images_balanced/magenta-10-1.326--6.png,images_balanced/magenta-10-1.326--6.png,magenta,"(255, 0, 255)",1.326,neutral,10,neutral,-6,0.0,0.0,0.182,22,14,2,8,0,2,16,flat,thick,True
magenta-08-0.929--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-0.929--6.png,images_balanced/magenta-08-0.929--6.png,images_balanced/magenta-08-0.929--6.png,magenta,"(255, 0, 255)",0.929,neutral,8,neutral,-6,0.0,0.0,0.192,22,14,2,8,0,2,16,flat,thick,True
magenta-09-1.167--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-09-1.167--7.png,images_balanced/magenta-09-1.167--7.png,images_balanced/magenta-09-1.167--7.png,magenta,"(255, 0, 255)",1.167,neutral,9,neutral,-7,0.0,0.0,0.202,22,14,2,8,0,2,16,flat,thick,True
magenta-08-1.213--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-1.213--6.png,images_balanced/magenta-08-1.213--6.png,images_balanced/magenta-08-1.213--6.png,magenta,"(255, 0, 255)",1.213,neutral,8,neutral,-6,0.0,0.0,0.212,22,14,2,8,0,2,16,flat,thick,True
magenta-07-0.941--6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-07-0.941--6.png,images_balanced/magenta-07-0.941--6.png,images_balanced/magenta-07-0.941--6.png,magenta,"(255, 0, 255)",0.941,neutral,7,neutral,-6,0.0,0.0,0.222,22,14,2,8,0,2,16,flat,thick,True
magenta-10-1.373--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-10-1.373--7.png,images_balanced/magenta-10-1.373--7.png,images_balanced/magenta-10-1.373--7.png,magenta,"(255, 0, 255)",1.373,neutral,10,neutral,-7,0.0,0.0,0.232,22,14,2,8,0,2,16,flat,thick,True
magenta-08-1.201--7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-08-1.201--7.png,images_balanced/magenta-08-1.201--7.png,images_balanced/magenta-08-1.201--7.png,magenta,"(255, 0, 255)",1.201,neutral,8,neutral,-7,0.0,0.0,0.242,22,14,2,8,0,2,16,flat,thick,True
magenta-14-0.338-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/magenta-14-0.338-+1.png,images_balanced/magenta-14-0.338-+1.png,images_balanced/magenta-14-0.338-+1.png,magenta,"(255, 0, 255)",0.338,flat,14,thick,1,0.827,1.0,0.253,22,14,2,8,0,2,16,flat,thick,False
