slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
yellow-neutral-neutral-c1.271-s08-8ebc25c7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.271-s08-8ebc25c7.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.271-s08-8ebc25c7.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.271-s08-8ebc25c7.png,yellow,"(255, 255, 0)",1.271,neutral,8,neutral,11,0.0,0.0,0.121,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c0.893-s06-cb3a43aa,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.893-s06-cb3a43aa.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.893-s06-cb3a43aa.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.893-s06-cb3a43aa.png,yellow,"(255, 255, 0)",0.893,neutral,6,neutral,9,0.0,0.0,0.131,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c0.886-s09-90e4781d,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.886-s09-90e4781d.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.886-s09-90e4781d.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.886-s09-90e4781d.png,yellow,"(255, 255, 0)",0.886,neutral,9,neutral,10,0.0,0.0,0.141,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c1.151-s06-bcfd81b7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.151-s06-bcfd81b7.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.151-s06-bcfd81b7.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.151-s06-bcfd81b7.png,yellow,"(255, 255, 0)",1.151,neutral,6,neutral,8,0.0,0.0,0.152,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c0.819-s10-64cdddde,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.819-s10-64cdddde.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.819-s10-64cdddde.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.819-s10-64cdddde.png,yellow,"(255, 255, 0)",0.819,neutral,10,neutral,8,0.0,0.0,0.162,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c1.287-s09-1e3f39cb,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.287-s09-1e3f39cb.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.287-s09-1e3f39cb.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.287-s09-1e3f39cb.png,yellow,"(255, 255, 0)",1.287,neutral,9,neutral,10,0.0,0.0,0.172,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c1.039-s10-41d57c09,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.039-s10-41d57c09.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.039-s10-41d57c09.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.039-s10-41d57c09.png,yellow,"(255, 255, 0)",1.039,neutral,10,neutral,9,0.0,0.0,0.182,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c1.352-s08-5af89e60,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.352-s08-5af89e60.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.352-s08-5af89e60.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.352-s08-5af89e60.png,yellow,"(255, 255, 0)",1.352,neutral,8,neutral,8,0.0,0.0,0.192,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c1.138-s09-c38522d5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.138-s09-c38522d5.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.138-s09-c38522d5.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.138-s09-c38522d5.png,yellow,"(255, 255, 0)",1.138,neutral,9,neutral,9,0.0,0.0,0.202,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c1.283-s07-06caa7fa,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.283-s07-06caa7fa.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.283-s07-06caa7fa.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.283-s07-06caa7fa.png,yellow,"(255, 255, 0)",1.283,neutral,7,neutral,8,0.0,0.0,0.212,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c0.950-s08-f0bc45eb,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.950-s08-f0bc45eb.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.950-s08-f0bc45eb.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.950-s08-f0bc45eb.png,yellow,"(255, 255, 0)",0.95,neutral,8,neutral,8,0.0,0.0,0.222,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c0.981-s06-45a8b8cb,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.981-s06-45a8b8cb.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.981-s06-45a8b8cb.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.981-s06-45a8b8cb.png,yellow,"(255, 255, 0)",0.981,neutral,6,neutral,11,0.0,0.0,0.232,22,14,2,8,0,2,16,flat,thin,True
yellow-neutral-neutral-c1.356-s08-7525a6ae,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.356-s08-7525a6ae.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.356-s08-7525a6ae.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.356-s08-7525a6ae.png,yellow,"(255, 255, 0)",1.356,neutral,8,neutral,8,0.0,0.0,0.242,22,14,2,8,0,2,16,flat,thin,True
yellow-flat-thin-c0.746-s04-250a9477,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.746-s04-250a9477.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.746-s04-250a9477.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.746-s04-250a9477.png,yellow,"(255, 255, 0)",0.746,flat,4,thin,13,0.318,0.877,0.253,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.477-s04-4a47dfd5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.477-s04-4a47dfd5.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.477-s04-4a47dfd5.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.477-s04-4a47dfd5.png,yellow,"(255, 255, 0)",0.477,flat,4,thin,16,0.654,0.826,0.263,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.267-s04-466e9074,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.267-s04-466e9074.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.267-s04-466e9074.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.267-s04-466e9074.png,yellow,"(255, 255, 0)",0.267,flat,4,thin,17,0.917,0.891,0.273,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.811-s03-770ba8af,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.811-s03-770ba8af.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.811-s03-770ba8af.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.811-s03-770ba8af.png,yellow,"(255, 255, 0)",0.811,flat,3,thin,17,0.236,1.0,0.283,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-neutral-c0.914-s07-bd2cc604,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.914-s07-bd2cc604.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.914-s07-bd2cc604.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.914-s07-bd2cc604.png,yellow,"(255, 255, 0)",0.914,neutral,7,neutral,8,0.0,0.0,0.293,22,14,2,8,0,2,16,flat,thin,True
yellow-flat-thin-c0.242-s04-26a8ddd7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.242-s04-26a8ddd7.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.242-s04-26a8ddd7.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.242-s04-26a8ddd7.png,yellow,"(255, 255, 0)",0.242,flat,4,thin,19,0.947,0.71,0.303,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.200-s06-a6439dca,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-a6439dca.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-a6439dca.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-a6439dca.png,yellow,"(255, 255, 0)",0.2,flat,6,thin,14,1.0,0.356,0.313,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.200-s06-4f216d12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-4f216d12.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-4f216d12.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-4f216d12.png,yellow,"(255, 255, 0)",0.2,flat,6,thin,17,1.0,0.43,0.323,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.200-s03-dc2ff0c9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s03-dc2ff0c9.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s03-dc2ff0c9.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s03-dc2ff0c9.png,yellow,"(255, 255, 0)",0.2,flat,3,thin,14,1.0,1.0,0.333,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.201-s03-cf8a866d,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-cf8a866d.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-cf8a866d.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-cf8a866d.png,yellow,"(255, 255, 0)",0.201,flat,3,thin,16,0.999,0.962,0.343,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.711-s03-bfe4f4ce,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.711-s03-bfe4f4ce.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.711-s03-bfe4f4ce.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.711-s03-bfe4f4ce.png,yellow,"(255, 255, 0)",0.711,flat,3,thin,17,0.362,0.996,0.354,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.514-s03-216a8d19,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.514-s03-216a8d19.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.514-s03-216a8d19.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.514-s03-216a8d19.png,yellow,"(255, 255, 0)",0.514,flat,3,thin,14,0.608,1.0,0.364,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.333-s08-4d6cf3cb,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.333-s08-4d6cf3cb.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.333-s08-4d6cf3cb.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.333-s08-4d6cf3cb.png,yellow,"(255, 255, 0)",0.333,flat,8,thin,14,0.834,0.086,0.374,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.434-s06-e2e22dd1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.434-s06-e2e22dd1.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.434-s06-e2e22dd1.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.434-s06-e2e22dd1.png,yellow,"(255, 255, 0)",0.434,flat,6,thin,15,0.708,0.351,0.384,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.483-s07-af3f3e21,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.483-s07-af3f3e21.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.483-s07-af3f3e21.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.483-s07-af3f3e21.png,yellow,"(255, 255, 0)",0.483,flat,7,thin,15,0.647,0.163,0.394,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.205-s03-a53cc907,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.205-s03-a53cc907.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.205-s03-a53cc907.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.205-s03-a53cc907.png,yellow,"(255, 255, 0)",0.205,flat,3,thin,15,0.994,0.999,0.404,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.201-s03-fefaaca1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-fefaaca1.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-fefaaca1.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-fefaaca1.png,yellow,"(255, 255, 0)",0.201,flat,3,thin,15,0.999,0.998,0.414,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-thin-c0.886-s04-5baa23dd,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.886-s04-5baa23dd.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.886-s04-5baa23dd.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.886-s04-5baa23dd.png,yellow,"(255, 255, 0)",0.886,neutral,4,thin,17,0.0,0.848,0.424,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-thin-c0.909-s03-4b0c8d27,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.909-s03-4b0c8d27.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.909-s03-4b0c8d27.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.909-s03-4b0c8d27.png,yellow,"(255, 255, 0)",0.909,neutral,3,thin,15,0.0,0.919,0.434,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.657-s04-c4bbe141,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.657-s04-c4bbe141.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.657-s04-c4bbe141.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.657-s04-c4bbe141.png,yellow,"(255, 255, 0)",0.657,flat,4,thin,17,0.429,0.814,0.444,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.687-s04-a6f11648,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.687-s04-a6f11648.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.687-s04-a6f11648.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.687-s04-a6f11648.png,yellow,"(255, 255, 0)",0.687,flat,4,thin,17,0.391,0.741,0.455,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-thin-c0.885-s03-40520585,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.885-s03-40520585.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.885-s03-40520585.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c0.885-s03-40520585.png,yellow,"(255, 255, 0)",0.885,neutral,3,thin,15,0.0,0.996,0.465,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-thin-c1.058-s04-17398ad2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/thin/yellow-neutral-thin-c1.058-s04-17398ad2.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c1.058-s04-17398ad2.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c1.058-s04-17398ad2.png,yellow,"(255, 255, 0)",1.058,neutral,4,thin,17,0.0,0.819,0.475,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.213-s03-1f549b95,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.213-s03-1f549b95.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.213-s03-1f549b95.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.213-s03-1f549b95.png,yellow,"(255, 255, 0)",0.213,flat,3,thin,18,0.984,0.999,0.485,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.407-s03-063d54bc,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.407-s03-063d54bc.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.407-s03-063d54bc.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.407-s03-063d54bc.png,yellow,"(255, 255, 0)",0.407,flat,3,thin,13,0.742,0.931,0.495,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.599-s03-9eed87dc,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.599-s03-9eed87dc.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.599-s03-9eed87dc.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.599-s03-9eed87dc.png,yellow,"(255, 255, 0)",0.599,flat,3,thin,15,0.501,0.996,0.505,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.315-s03-e4d28867,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.315-s03-e4d28867.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.315-s03-e4d28867.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.315-s03-e4d28867.png,yellow,"(255, 255, 0)",0.315,flat,3,thin,16,0.856,1.0,0.515,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-thin-c1.036-s04-0f45fb50,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/thin/yellow-neutral-thin-c1.036-s04-0f45fb50.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c1.036-s04-0f45fb50.png,images_balanced/yellow/neutral/thin/yellow-neutral-thin-c1.036-s04-0f45fb50.png,yellow,"(255, 255, 0)",1.036,neutral,4,thin,17,0.0,0.703,0.525,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-neutral-c1.098-s07-02a68460,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.098-s07-02a68460.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.098-s07-02a68460.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c1.098-s07-02a68460.png,yellow,"(255, 255, 0)",1.098,neutral,7,neutral,10,0.0,0.0,0.535,22,14,2,8,0,2,16,flat,thin,True
yellow-flat-thin-c0.254-s03-18915096,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.254-s03-18915096.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.254-s03-18915096.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.254-s03-18915096.png,yellow,"(255, 255, 0)",0.254,flat,3,thin,15,0.932,1.0,0.545,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.666-s04-d6eeacff,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.666-s04-d6eeacff.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.666-s04-d6eeacff.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.666-s04-d6eeacff.png,yellow,"(255, 255, 0)",0.666,flat,4,thin,16,0.417,0.867,0.556,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.285-s04-aff2f685,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.285-s04-aff2f685.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.285-s04-aff2f685.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.285-s04-aff2f685.png,yellow,"(255, 255, 0)",0.285,flat,4,thin,15,0.894,0.86,0.566,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.221-s05-76d825ed,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.221-s05-76d825ed.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.221-s05-76d825ed.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.221-s05-76d825ed.png,yellow,"(255, 255, 0)",0.221,flat,5,thin,16,0.974,0.623,0.576,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.668-s03-593e72f5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.668-s03-593e72f5.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.668-s03-593e72f5.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.668-s03-593e72f5.png,yellow,"(255, 255, 0)",0.668,flat,3,thin,16,0.416,0.997,0.586,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.200-s06-27fb7577,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-27fb7577.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-27fb7577.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.200-s06-27fb7577.png,yellow,"(255, 255, 0)",0.2,flat,6,thin,17,1.0,0.407,0.596,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.255-s04-1baff756,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.255-s04-1baff756.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.255-s04-1baff756.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.255-s04-1baff756.png,yellow,"(255, 255, 0)",0.255,flat,4,thin,18,0.931,0.714,0.606,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.270-s04-b986a929,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.270-s04-b986a929.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.270-s04-b986a929.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.270-s04-b986a929.png,yellow,"(255, 255, 0)",0.27,flat,4,thin,15,0.912,0.716,0.616,22,14,2,8,0,2,16,flat,thin,False
yellow-neutral-neutral-c0.958-s07-cd253267,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.958-s07-cd253267.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.958-s07-cd253267.png,images_balanced/yellow/neutral/neutral/yellow-neutral-neutral-c0.958-s07-cd253267.png,yellow,"(255, 255, 0)",0.958,neutral,7,neutral,9,0.0,0.0,0.626,22,14,2,8,0,2,16,flat,thin,True
yellow-flat-thin-c0.607-s03-30f50308,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.607-s03-30f50308.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.607-s03-30f50308.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.607-s03-30f50308.png,yellow,"(255, 255, 0)",0.607,flat,3,thin,12,0.491,1.0,0.636,22,14,2,8,0,2,16,flat,thin,False
yellow-flat-thin-c0.201-s03-fb7feea6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-fb7feea6.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-fb7feea6.png,images_balanced/yellow/flat/thin/yellow-flat-thin-c0.201-s03-fb7feea6.png,yellow,"(255, 255, 0)",0.201,flat,3,thin,14,0.999,0.999,0.646,22,14,2,8,0,2,16,flat,thin,False
